date,day,month,year,hour,israel_energy_demand,jordan_energy_demand,west_bank_energy_demand,gaza_energy_demand,israel_wind,israel_solar,jordan_wind,jordan_solar,west_bank_wind,west_bank_solar,gaza_wind,gaza_solar
2030-09-25 16:00:00,25,9,2030,16,14394.142834644312,3949.74648320647,995.9497433076797,258.94693324078435,0.0,0.46,0.06,0.48,0.0,0.4,0.0,0.6404128874270727
2030-09-25 17:00:00,25,9,2030,17,13719.301425743965,3818.4618412839204,962.4815134880631,250.2451934492593,0.0,0.18,0.12,0.24,0.0,0.2,0.0,0.32020644371353635
2030-09-25 18:00:00,25,9,2030,18,13901.21098760218,3685.5761671428027,929.0132836684467,241.54345381783745,0.0,0.01,0.17,0.04,0.0,0.0,0.0,0.0
2030-09-25 19:00:00,25,9,2030,19,13736.060254807018,3924.1299677093875,989.4720213864503,257.26272563732664,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
2030-09-25 20:00:00,25,9,2030,20,13314.888270054056,3949.74648320647,995.9497433076797,258.94693324078435,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2030-09-25 21:00:00,25,9,2030,21,12717.81305053209,3796.047390223973,957.0834119404063,248.84168713972835,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2030-09-25 22:00:00,25,9,2030,22,11995.99703232067,3642.3482972414754,918.21708041303,238.7364408785692,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2030-09-25 23:00:00,25,9,2030,23,11344.894623719425,3522.270880848899,887.9877115540281,230.8768049688246,0.46,0.0,0.04,0.0,0.5,0.0,0.5,0.0
2030-09-26 00:00:00,26,9,2030,0,10690.044337102929,3205.2665015724983,808.009252908433,210.08240574978845,0.3,0.0,0.07,0.0,0.3,0.0,0.3,0.0
2030-09-26 01:00:00,26,9,2030,1,10182.799031814335,3035.5570864043243,765.4004048232669,199.0041052604535,0.26,0.0,0.08,0.0,0.3,0.0,0.3,0.0
2030-09-26 02:00:00,26,9,2030,2,9864.815543072446,2907.4745089189096,733.1839586944726,190.6278292221381,0.31,0.0,0.08,0.0,0.3,0.0,0.3,0.0
2030-09-26 03:00:00,26,9,2030,3,9738.851673331954,2841.8321879576347,716.5561155002363,186.30459010050683,0.28,0.0,0.07,0.0,0.3,0.0,0.3,0.0
2030-09-26 04:00:00,26,9,2030,4,9748.390498918796,2809.811543586281,708.2421940632213,184.142970379588,0.29,0.0,0.09,0.0,0.3,0.0,0.3,0.0
2030-09-26 05:00:00,26,9,2030,5,10071.025058194475,2684.931030538002,677.0649880340023,176.03689686642613,0.14,0.0,0.07,0.0,0.1,0.0,0.1,0.0
2030-09-26 06:00:00,26,9,2030,6,10313.482910618306,2747.3712870621416,692.6535909685603,180.08993362300706,0.07,0.01,0.02,0.0,0.1,0.0,0.1,0.0
2030-09-26 07:00:00,26,9,2030,7,11461.838858779203,3089.992181835625,778.910527398571,202.51673712683052,0.0,0.16,0.0,0.03,0.0,0.0,0.0,0.0
2030-09-26 08:00:00,26,9,2030,8,12518.16080283287,3427.809979953406,864.1282235689034,224.67333810550042,0.02,0.43,0.0,0.33,0.0,0.3,0.0,0.4803096655703044
2030-09-26 09:00:00,26,9,2030,9,13266.737087412152,3637.5452005857724,917.1294734503383,238.4536630458549,0.05,0.57,0.06,0.55,0.0,0.5,0.0,0.8005161092838408
2030-09-26 10:00:00,26,9,2030,10,13553.113634681218,3794.4463580054053,956.6206009165721,248.72135627993558,0.05,0.66,0.11,0.75,0.1,0.6,0.1,0.9606193311406088
2030-09-26 11:00:00,26,9,2030,11,13913.395173796313,3888.9072589008983,980.5231254482482,254.93601259733217,0.07,0.7,0.17,0.85,0.1,0.7,0.1,1.120722552997377
2030-09-26 12:00:00,26,9,2030,12,14272.290845865306,3930.534096583658,990.9155274046201,257.63803720845493,0.16,0.72,0.39,0.91,0.2,0.8,0.2,1.2808257748541454
2030-09-26 13:00:00,26,9,2030,13,14590.929387530692,3964.1557731735793,999.2294490017383,259.79965676927054,0.24,0.71,0.41,0.91,0.2,0.8,0.2,1.2808257748541454
2030-09-26 14:00:00,26,9,2030,14,14619.405685891152,3959.3526765178763,998.1902089021631,259.52945424411695,0.45,0.66,0.57,0.85,0.4,0.7,0.4,1.120722552997377
2030-09-26 15:00:00,26,9,2030,15,14439.757958627792,3901.71551664944,983.6408460671805,255.74662001268965,0.61,0.57,0.74,0.73,0.6,0.6,0.6,0.9606193311406088
2030-09-26 16:00:00,26,9,2030,16,14006.772222177951,3802.451519098244,958.6990814359291,249.26176117013952,0.65,0.41,0.64,0.51,0.7,0.4,0.7,0.6404128874270727
